start_time,end_time,start_x,start_y,end_x,end_y,money
63915,66379,55,85,39,97,42.9
63916,65298,95,52,82,62,26.8
63917,64770,69,59,69,52,13.0
63918,65995,53,93,37,72,40.6
63918,68918,20,9,49,84,99.25
63919,64042,74,70,72,68,13.0
63921,65776,48,42,65,50,33.7
63921,67309,0,36,13,5,65.9
63921,66807,98,47,44,9,63.6
63921,64202,78,20,76,16,13.0
63922,64438,40,73,36,75,13.0
63923,69082,70,64,39,41,87.75
63923,64645,76,38,83,33,13.0
63924,65000,72,23,77,5,19.9
63924,64449,77,19,83,25,13.0
63926,65008,27,75,31,87,22.2
63927,69026,89,74,34,34,84.3
63927,67497,35,63,3,34,47.5
63928,64943,89,36,99,39,13.0
63928,69058,32,92,54,79,101.55
63928,65285,50,97,56,81,26.8
63928,65340,21,77,47,82,26.8
63928,68120,37,73,52,87,72.8
63929,64409,89,98,88,91,13.0
63931,64282,90,56,94,56,13.0
63932,66453,68,4,26,41,53.25
63932,64341,46,78,43,73,13.0
63933,67020,90,84,78,84,52.1
63934,64768,64,94,50,99,17.6
63934,65227,68,83,61,99,24.5
63935,68041,52,82,25,41,70.5
63936,65104,28,38,36,52,24.5
63937,66190,21,38,62,27,42.9
63938,68018,56,18,24,36,72.8
63939,70004,82,39,48,90,114.2
63939,68567,92,97,41,65,93.5
63939,65688,30,65,40,87,38.3
63940,64708,39,78,40,86,13.0
63941,66692,78,66,89,52,49.8
63941,64948,69,91,64,80,22.2
63941,66698,66,77,78,84,52.1
63941,64357,22,44,19,52,13.0
63942,66731,18,61,47,49,52.1
63943,66134,95,51,84,76,38.3
63944,64303,90,98,89,95,13.0
63944,66590,39,27,40,1,49.8
63944,66500,27,75,50,95,42.9
63944,66412,83,25,83,25,13.0
63945,66799,68,23,99,27,52.1
63945,64995,55,37,65,49,19.9
63946,66532,32,74,61,55,47.5
63947,64907,78,57,75,55,13.0
63948,66403,86,99,94,89,13.0
63949,64179,44,4,45,10,13.0
63950,69290,64,49,15,45,91.2
63950,64280,20,57,23,61,13.0
63951,66311,48,23,34,45,40.6
63951,64991,73,20,35,11,24.5
63952,65332,43,61,40,43,24.5
63952,65277,72,23,45,18,26.8
63952,69886,33,83,98,77,99.25
63953,65301,11,59,41,67,26.8
63954,67295,66,82,94,93,61.3
63954,69193,70,94,43,38,85.45
63954,64679,64,66,60,60,13.0
63954,67921,88,81,88,43,77.4
63954,65425,88,86,92,79,13.0
63954,67059,41,53,18,35,54.4
63956,66834,69,46,28,41,54.4
63957,67084,98,52,66,80,56.7
63958,67589,47,59,40,72,61.3
63958,64375,84,34,81,33,13.0
63959,66426,51,23,87,7,54.4
63960,64921,62,82,51,90,22.2
63960,67440,48,47,53,82,59.0
63960,68167,70,23,19,78,87.75
63960,64206,94,35,88,34,13.0
63961,66121,51,23,79,27,38.3
63961,65038,77,97,90,99,22.2
63961,65005,65,18,69,8,13.0
63963,65463,61,66,63,52,26.8
63964,65344,50,85,51,86,22.2
63964,71066,47,18,41,56,133.75
63965,67385,23,25,65,43,65.9
63965,69375,53,22,12,10,94.65
63966,66058,20,86,38,53,40.6
63967,66692,40,63,61,91,52.1
63967,66000,87,71,92,53,36.0
63968,68127,79,77,89,94,70.5
63968,66097,31,93,29,81,36.0
63969,67343,17,80,29,41,61.3
63969,65887,5,37,49,24,40.6
63970,67030,87,48,74,47,49.8
63970,65282,90,99,70,99,26.8
63971,64522,85,90,77,85,13.0
63972,67514,87,48,86,73,63.6
63973,65835,10,72,56,67,42.9
63973,67726,79,79,63,48,68.2
63975,67355,49,26,7,71,72.8
63975,64418,81,81,73,82,13.0
63975,65422,61,69,34,46,13.0
63976,69790,86,60,45,44,86.6
63976,66108,31,83,49,72,40.6
63977,65872,80,56,63,52,33.7
63977,68048,7,26,60,78,93.5
63978,64542,41,73,40,66,13.0
63979,65959,17,38,26,41,36.0
63979,67559,48,34,9,84,78.55
63980,66930,81,51,74,91,47.5
63980,65378,64,44,72,54,24.5
63981,65941,69,46,81,26,33.7
63981,64589,71,35,81,32,13.0
63981,64731,8,34,22,45,17.6
63982,67224,65,65,76,67,54.4
63983,66941,91,48,61,48,56.7
63983,64570,50,6,51,20,13.0
63984,66544,84,94,71,63,47.5
63985,65586,9,28,50,33,31.4
63985,65050,20,86,21,79,13.0
63986,64933,69,77,80,81,13.0
63987,64802,46,78,40,73,13.0
63987,64870,74,73,74,82,13.0
63988,64418,48,31,56,34,13.0
63988,71257,74,56,52,65,107.3
63989,67490,95,87,94,76,13.0
63989,64984,98,39,98,43,13.0
63989,65276,89,88,48,97,29.1
63990,65753,52,42,57,33,13.0
63990,66418,90,94,83,72,47.5
63991,66403,73,34,95,42,40.6
63991,64774,40,80,48,82,13.0
63991,65626,26,31,29,40,13.0
63991,65012,8,52,18,64,24.5
63991,65504,83,70,86,60,26.8
63991,65732,40,25,52,14,29.1
63992,68258,44,87,13,70,72.8
63992,66852,79,47,51,19,54.4
63992,69131,25,39,88,61,108.45
63994,64173,85,43,84,40,13.0
63995,64753,74,71,77,81,13.0
63996,65941,55,26,64,8,36.0
63996,65266,15,77,8,81,26.8
63997,64637,1,68,8,74,13.0
63997,64669,53,11,52,18,13.0
63997,65977,73,19,85,2,36.0
63997,67420,50,31,64,12,63.6
63999,64268,66,43,74,42,13.0
64000,64728,73,55,73,55,13.0
64000,66886,53,69,61,79,52.1
64000,64798,76,19,72,33,17.6
64001,64829,78,84,59,92,15.3
64001,64257,82,91,86,95,13.0
64001,67217,71,65,81,89,56.7
64002,65012,74,73,86,70,17.6
64002,64534,85,62,86,73,13.0
64002,66164,90,40,83,61,40.6
64003,66560,69,58,68,41,47.5
64003,67978,43,90,79,79,68.2
64003,66636,17,24,68,46,60.15
64003,65241,54,26,55,26,22.2
64005,65442,60,94,75,86,24.5
64005,64959,14,57,12,76,22.2
64006,64426,87,80,85,85,13.0
64007,64462,92,97,86,98,13.0
64008,66033,26,34,21,32,31.4
64009,65067,24,96,32,96,13.0
64010,65560,71,57,78,61,13.0
64011,64592,18,61,36,65,15.3
64011,65579,27,59,49,67,26.8
64012,68698,6,23,55,34,88.9
64013,65257,32,72,45,60,29.1
64013,67814,7,83,52,37,78.55
64013,64613,78,84,72,82,13.0
64015,64796,83,62,83,62,13.0
64016,64722,28,61,39,58,13.0
64016,65059,63,82,59,94,19.9
64016,65256,46,78,25,84,22.2
64017,65308,12,76,18,88,22.2
64017,64578,70,23,76,21,13.0
64019,68809,22,79,45,26,96.95
64021,64506,23,35,27,34,13.0
64021,64471,92,82,91,83,13.0
64024,67586,43,36,18,4,63.6
64024,64841,36,81,41,86,13.0
64025,65516,13,37,50,24,33.7
64025,65222,0,70,18,69,22.2
64026,64626,66,32,63,26,13.0
64026,64788,25,89,30,96,13.0
64027,66551,69,56,78,70,38.3
64027,64910,43,53,44,61,13.0
64028,70470,52,23,67,93,96.95
64030,64784,90,60,79,56,17.6
64030,64294,24,74,27,70,13.0
64031,66499,1,45,18,22,47.5
64031,64539,90,99,88,91,13.0
64032,64248,12,57,10,59,13.0
64032,64418,55,87,61,93,13.0
64032,67566,75,55,79,39,63.6
64034,64468,33,87,31,84,13.0
64034,64154,24,80,30,81,13.0
64034,65302,96,84,95,79,13.0
64036,65459,90,56,97,52,13.0
64036,68207,69,59,97,63,70.5
64037,70812,33,84,73,36,101.55
64037,65105,1,57,12,73,22.2
64037,64496,28,37,25,34,13.0
64038,68162,80,0,70,35,77.4
64038,65851,58,94,56,78,33.7
64039,65353,53,75,44,87,24.5
64039,65998,79,66,63,62,33.7
64040,65112,44,20,36,33,19.9
64040,65098,47,57,47,53,13.0
64041,64945,32,79,44,84,17.6
64041,66223,48,39,43,25,36.0
64042,65579,32,64,32,64,13.0
64044,64232,83,41,83,42,13.0
64045,67366,29,64,60,52,59.0
64046,66822,76,62,64,18,59.0
64046,65887,71,77,71,77,13.0
64047,65394,65,45,70,42,13.0
64047,65862,84,71,84,62,36.0
64047,64667,74,76,77,79,13.0
64048,66778,81,35,69,55,49.8
64048,64972,71,74,73,81,13.0
64048,64468,52,27,54,20,13.0
64048,66306,0,45,25,49,42.9
64049,64470,46,5,53,7,13.0
64049,65973,1,45,22,69,40.6
64049,66064,92,86,93,56,38.3
64050,65610,36,45,16,65,31.4
64050,64410,40,54,40,54,13.0
64050,64470,69,66,64,66,13.0
64052,66801,25,87,34,98,47.5
64053,65250,2,37,12,23,22.2
64054,64775,29,96,23,90,13.0
64055,65619,48,18,48,44,31.4
64055,66354,18,6,16,57,45.2
64056,65994,40,67,39,89,38.3
64056,65856,75,81,85,77,36.0
64056,66816,69,77,64,91,45.2
64057,65349,50,74,39,63,26.8
64058,64718,90,43,87,52,13.0
64059,65421,36,76,42,61,26.8
64059,68370,26,39,86,51,77.4
64059,65510,74,35,51,23,26.8
64059,65567,39,96,6,72,33.7
64059,65949,45,96,42,87,31.4
64059,64148,72,87,70,84,13.0
64059,65552,88,23,61,20,29.1
64060,64300,3,34,1,27,13.0
64060,66274,83,37,78,70,36.0
64061,64552,21,64,19,61,13.0
64063,66748,58,24,26,38,52.1
64064,64152,13,25,13,28,13.0
64064,64662,83,46,83,35,13.0
64064,65172,38,76,41,76,13.0
64066,65279,56,32,79,27,22.2
64066,65696,56,26,56,25,36.0
64066,65263,50,88,62,97,19.9
64066,65244,41,80,46,73,13.0
64066,64641,9,28,22,31,13.0
64067,66695,28,94,46,96,47.5
64067,65387,25,80,44,81,26.8
64067,67514,45,66,72,82,54.4
64069,64269,73,42,72,41,13.0
64069,68759,40,70,16,46,79.7
64070,65670,61,71,76,62,31.4
64070,66789,86,93,94,84,47.5
64071,66158,37,59,22,38,36.0
64071,64486,85,89,89,93,13.0
64071,65594,83,63,67,91,24.5
64072,65911,41,35,44,15,33.7
64072,67183,47,51,69,43,49.8
64072,67813,53,10,79,62,67.05
64072,64460,91,96,86,98,13.0
64074,65503,11,54,15,29,26.8
64074,64467,88,95,87,90,13.0
64075,65396,28,96,20,87,26.8
64075,67170,71,93,68,75,52.1
64076,64499,31,14,24,15,13.0
64076,65453,69,77,76,83,13.0
64077,64737,35,69,27,80,17.6
64077,70046,77,71,57,35,92.35
64077,64377,70,24,76,27,13.0
64077,64425,43,76,42,73,13.0
64077,65474,11,15,8,51,26.8
64078,64950,9,28,28,30,22.2
64078,64529,53,32,53,26,13.0
64079,68928,94,89,51,76,86.6
64079,65706,70,66,79,78,33.7
64080,67626,53,97,86,98,68.2
64080,65281,50,84,65,80,22.2
64081,65438,44,25,56,16,24.5
64081,67946,63,43,26,83,67.05
64082,67887,28,63,43,25,65.9
64083,64266,14,30,15,26,13.0
64083,64754,81,90,72,94,13.0
64084,64687,45,37,43,40,13.0
64084,65881,20,93,30,96,31.4
64084,66498,73,74,65,78,13.0
64085,65471,50,78,39,65,24.5
64085,65994,48,22,67,29,33.7
64086,66918,15,19,10,81,53.25
64086,64933,28,37,11,29,17.6
64086,67027,30,87,25,55,49.8
64087,66708,25,86,36,77,42.9
64089,64604,11,77,18,91,15.3
64090,66789,97,87,91,96,13.0
64091,64882,94,78,94,78,13.0
64092,66379,22,54,29,43,42.9
64092,67810,78,66,78,62,63.6
64093,65090,55,22,46,32,19.9
64093,66185,20,88,38,76,40.6
64094,68063,40,73,78,80,68.2
64094,69027,33,36,68,7,114.2
64095,67875,76,49,94,93,68.2
64095,64844,62,90,63,97,13.0
64096,67226,59,97,33,87,56.7
64096,64424,86,99,85,96,13.0
64097,64749,27,73,21,75,13.0
64097,66125,43,61,21,59,36.0
64098,64865,20,64,25,61,13.0
64099,67753,27,78,25,41,70.5
64100,66513,66,75,46,74,42.9
64101,66610,52,45,20,66,45.2
64101,65355,82,47,84,56,13.0
64101,69633,82,48,19,61,96.95
64101,64806,58,30,69,40,13.0
64102,64522,10,26,0,24,13.0
64103,64368,68,89,72,90,13.0
64105,65785,93,84,59,97,33.7
64106,67773,74,64,42,25,76.25
64107,64747,44,54,36,53,13.0
64108,65129,75,56,81,48,13.0
64108,64797,84,95,91,94,13.0
64110,68310,59,94,74,56,75.1
64110,65493,85,51,79,61,26.8
64110,65576,33,96,41,97,13.0
64110,65997,87,51,83,34,33.7
64113,64919,8,34,29,44,19.9
64114,65121,78,85,81,91,13.0
64115,64851,20,37,6,32,15.3
64115,67137,47,30,16,24,52.1
64115,64835,15,47,15,29,13.0
64116,65965,88,69,76,65,33.7
64116,65202,63,82,60,92,19.9
64117,66534,35,92,81,90,45.2
64117,67087,77,31,90,57,52.1
64118,65696,83,27,89,41,29.1
64119,67355,96,52,86,25,56.7
64119,65232,50,97,71,90,26.8
64121,65043,46,89,40,96,13.0
64121,64567,92,97,88,94,13.0
64121,64760,16,37,19,25,13.0
64122,66647,5,39,11,54,38.3
64124,67485,48,72,50,24,56.7
64125,65477,15,38,16,52,13.0
64125,66086,45,37,50,15,36.0
64126,64800,15,50,20,41,13.0
64127,66083,69,14,55,20,38.3
64127,65446,16,51,22,38,24.5
64128,65866,89,29,85,46,29.1
64128,64419,31,14,44,17,13.0
64128,64917,47,63,46,75,13.0
64128,67738,7,75,27,13,54.4
64129,70303,47,63,34,99,121.1
64129,66714,45,18,26,8,52.1
64130,66105,83,65,96,74,38.3
64131,64726,13,76,24,66,15.3
64131,66961,40,61,64,99,49.8
64131,64851,65,85,54,85,13.0
64132,65416,10,66,23,91,26.8
64133,66984,26,65,39,30,54.4
64134,66077,5,57,15,43,38.3
64134,65107,58,22,51,32,19.9
64134,64344,44,12,40,13,13.0
64135,67536,73,83,91,59,61.3
64136,64799,64,39,75,42,13.0
64137,66431,48,15,36,34,40.6
64137,64857,7,48,6,58,13.0
64140,64451,61,98,62,93,13.0
64140,65041,89,40,78,39,13.0
64140,71788,68,97,98,65,115.35
64141,65128,53,96,59,85,17.6
64142,66470,81,32,88,41,13.0
64142,65898,6,57,44,69,40.6
64143,64362,30,81,32,75,13.0
64144,66770,64,66,85,68,47.5
64144,67799,96,87,64,71,70.5
64144,65233,54,82,48,72,22.2
64145,65435,76,62,81,51,26.8
64145,69326,16,52,12,3,88.9
64147,66674,80,62,53,69,42.9
64149,64997,86,39,95,40,13.0
64150,65536,78,34,73,21,26.8
64151,64819,44,81,41,75,13.0
64152,67141,43,68,42,99,54.4
64153,67492,38,59,66,98,63.6
64154,65493,31,96,28,91,13.0
64154,65289,65,80,58,99,22.2
64154,68749,77,80,49,72,72.8
64157,68040,94,90,81,65,65.9
64157,65409,28,33,34,42,22.2
64157,65310,53,15,64,13,22.2
64158,68020,61,18,61,52,70.5
64158,70410,29,96,97,59,108.45
64158,66728,92,86,94,52,45.2
64158,65610,86,34,93,17,29.1
64159,66069,74,77,64,77,13.0
64159,64646,72,91,63,92,13.0
64162,64430,98,84,96,84,13.0
64163,66661,54,37,55,72,42.9
64163,64800,22,34,11,29,13.0
64163,70659,16,82,89,33,122.25
64165,65520,41,97,32,96,13.0
64166,64586,35,70,36,77,13.0
64166,65870,9,61,37,80,33.7
64166,66020,50,73,71,92,31.4
64167,65579,83,52,75,77,24.5
64167,66090,74,34,81,9,33.7
64170,68763,48,82,69,46,75.1
64171,68898,61,97,47,50,72.8
64171,65008,65,83,53,83,13.0
64171,66880,99,66,90,51,47.5
64171,65021,68,78,59,80,13.0
64172,65142,85,34,91,25,22.2
64173,64897,23,59,19,63,13.0
64173,68626,11,5,85,34,113.05
64173,66850,34,97,17,79,45.2
64174,65195,25,29,38,24,19.9
64174,69255,61,66,87,50,82.0
64174,65344,46,79,49,90,13.0
64175,69242,63,42,41,69,88.9
64175,64674,24,93,19,89,13.0
64175,65789,80,54,86,38,29.1
64175,65286,32,73,42,53,22.2
64176,64969,71,73,68,67,13.0
64176,68616,40,87,78,62,79.7
64177,65231,45,39,42,46,13.0
64177,66255,72,84,47,90,31.4
64178,64540,85,39,93,37,13.0
64178,68202,92,36,49,76,72.8
64180,64889,71,73,65,71,13.0
64180,69614,41,10,47,49,106.15
64181,65777,27,70,19,89,31.4
64181,65720,68,84,61,96,29.1
64181,64858,86,24,91,24,13.0
64183,67043,12,47,26,41,52.1
64183,64864,66,33,57,28,13.0
64183,64336,25,32,24,29,13.0
64185,66379,13,23,81,38,52.1
64186,68806,39,59,13,76,86.6
64186,65545,23,79,26,80,13.0
64187,68612,50,97,74,64,70.5
64187,65617,74,86,86,89,26.8
64187,64826,31,60,32,72,17.6
64187,65043,44,35,44,35,13.0
64188,67573,64,94,34,59,61.3
64189,64767,3,43,13,43,13.0
64191,64581,89,34,92,31,13.0
64193,67180,38,87,29,49,54.4
64193,64823,53,82,50,80,13.0
64193,65229,89,76,89,76,13.0
64194,69600,62,82,37,39,99.25
64196,65615,65,53,68,62,13.0
64197,65458,61,81,65,66,22.2
64197,67073,20,83,40,96,52.1
64197,64438,23,75,27,75,13.0
64198,67097,64,10,83,63,54.4
64198,64586,27,15,26,29,13.0
64199,66504,24,94,43,76,42.9
64199,64322,53,44,53,44,13.0
64200,65303,40,67,20,69,19.9
64200,64935,22,50,19,41,13.0
64200,66078,11,43,43,37,36.0
64200,65226,29,37,34,42,19.9
64200,64440,85,66,85,66,13.0
64200,65844,52,79,27,76,26.8
64200,65794,63,43,43,29,26.8
64202,65134,67,78,53,82,17.6
64202,66002,52,72,47,66,13.0
64205,67362,32,46,34,93,59.0
64205,64386,22,69,22,67,13.0
64205,65945,49,16,21,34,36.0
64207,67483,81,63,67,77,54.4
64209,66427,75,23,74,45,38.3
64209,67451,94,29,90,56,54.4
64211,66615,42,76,47,71,40.6
64212,73901,39,65,86,56,190.1
64212,65672,64,16,90,2,33.7
64213,66002,37,34,39,42,29.1
64213,65699,21,59,12,57,13.0
64214,64507,70,97,68,99,13.0
64214,68451,81,71,38,69,65.9
64214,67876,13,76,22,54,61.3
64215,65190,7,62,1,55,19.9
64217,64504,71,92,65,91,13.0
64217,65977,65,82,89,93,33.7
64218,66650,69,49,50,23,47.5
64218,64469,54,67,56,62,13.0
64218,65627,87,69,90,87,24.5
64218,64530,22,62,22,72,13.0
64218,68052,13,68,1,55,68.2
64218,64409,63,42,60,43,13.0
64219,67660,96,48,83,31,61.3
64220,65711,47,63,48,77,31.4
64223,66090,72,41,57,35,29.1
64224,66626,53,93,79,81,45.2
64224,65932,18,50,31,57,26.8
64225,64618,28,81,34,78,13.0
64226,68664,66,41,81,83,68.2
64226,69757,65,48,22,15,94.65
64228,65044,28,39,37,26,15.3
64229,64530,38,68,32,75,13.0
64230,66300,30,41,42,61,38.3
64231,66495,78,84,84,95,33.7
64232,65065,52,80,54,72,13.0
64232,67179,84,69,52,80,52.1
64232,68373,59,97,74,56,70.5
64233,65795,50,85,32,74,26.8
64234,65312,11,13,17,7,13.0
64234,64619,75,68,74,75,13.0
64237,66202,10,47,35,60,36.0
64238,66121,20,89,31,96,36.0
64239,67298,54,26,71,62,47.5
64241,65681,74,38,75,23,22.2
64242,68232,98,91,99,66,68.2
64243,64606,49,15,52,11,13.0
64243,68160,46,48,81,41,68.2
64243,73001,21,75,27,68,148.7
64245,65337,50,91,50,89,22.2
64246,64890,37,70,40,64,13.0
64246,67484,50,93,72,91,56.7
64246,64777,53,17,55,26,13.0
64246,65186,25,83,28,81,13.0
64247,66445,39,64,28,88,38.3
64247,65980,63,43,47,49,29.1
64248,69186,59,31,73,65,80.85
64249,65236,49,84,26,81,17.6
64249,65464,50,73,50,95,24.5
64249,65313,41,73,42,66,13.0
64251,66211,44,94,68,88,33.7
64251,68959,43,35,1,18,80.85
64251,67679,53,18,40,81,67.05
64252,67585,8,56,27,59,63.6
64253,65754,7,72,4,47,26.8
64253,67607,40,75,32,47,63.6
64253,67808,59,51,34,26,59.0
64253,64870,24,72,32,73,13.0
64254,65317,43,36,48,26,13.0
64254,65228,30,22,28,29,13.0
64254,65379,32,72,45,66,22.2
64255,67773,8,56,71,64,75.1
64255,65625,68,78,66,89,13.0
64255,64827,68,83,74,82,13.0
64256,65739,55,35,39,33,26.8
64257,66089,24,47,43,14,36.0
64257,65043,36,87,34,96,13.0
64257,66738,53,35,31,34,45.2
64257,64971,87,97,81,96,13.0
64258,68621,89,46,87,97,70.5
64259,66471,50,13,37,23,38.3
64259,68820,83,71,18,59,76.25
64259,67577,23,87,71,83,59.0
64259,66579,32,51,26,61,40.6
64259,67527,70,22,94,54,59.0
64260,66169,63,48,55,71,31.4
64260,65824,53,20,63,46,26.8
64261,66404,63,90,48,87,38.3
64263,64338,96,74,94,76,13.0
64263,66042,50,26,52,37,13.0
64264,64679,4,57,15,57,13.0
64264,66926,35,60,0,70,47.5
64264,65635,73,34,43,30,29.1
64264,65955,53,10,54,34,33.7
64265,68032,69,46,38,68,65.9
64266,66041,38,93,16,65,38.3
64267,64619,4,23,15,23,13.0
64267,67461,60,36,83,46,56.7
64268,68607,2,53,58,38,78.55
64268,71589,99,39,68,87,115.35
64269,64693,89,32,82,29,13.0
64269,64695,12,9,11,28,15.3
64269,64864,61,27,61,38,13.0
64270,65664,90,93,80,97,24.5
64270,66016,76,47,83,55,36.0
64271,71298,62,82,59,44,102.7
64271,65408,40,59,31,81,22.2
64272,64427,55,27,48,27,13.0
64273,65720,65,97,31,94,29.1
64273,71098,55,75,34,31,108.45
64273,67178,55,32,55,32,13.0
64275,65503,35,92,39,97,13.0
64277,67159,26,43,25,73,54.4
64277,65957,70,48,63,57,31.4
64278,67266,81,62,35,78,47.5
64278,65001,13,77,17,78,13.0
64279,66121,10,73,43,76,42.9
64279,66023,50,56,47,50,13.0
64279,66311,28,61,7,68,38.3
64280,67680,90,59,25,73,55.55
64281,66051,84,37,71,18,38.3
64281,64961,49,15,41,12,13.0
64281,64530,22,72,26,73,13.0
64281,65109,49,82,30,82,17.6
64282,64968,32,76,42,78,13.0
64283,66518,43,37,67,24,38.3
64283,65041,50,31,47,22,13.0
64284,65116,94,85,95,82,13.0
64284,64406,37,33,37,29,13.0
64285,66034,85,77,99,61,33.7
64285,64772,24,42,33,45,13.0
64286,65942,39,27,39,57,26.8
64287,68243,41,61,43,25,70.5
64287,65753,68,86,68,80,13.0
64287,67289,41,73,44,50,54.4
64288,67821,89,74,90,88,61.3
64289,65375,31,87,29,95,13.0
64289,67735,78,70,96,65,56.7
64289,66664,41,42,62,36,45.2
64290,65829,46,31,30,24,29.1
64290,65266,3,44,11,37,19.9
64290,72379,22,28,66,20,145.25
64290,68665,85,60,21,34,92.35
64290,65153,83,31,88,34,13.0
64291,68446,3,39,42,22,78.55
64291,64561,7,39,7,47,13.0
64291,65314,70,97,48,82,22.2
64294,66275,53,68,50,80,40.6
64294,65376,44,82,34,93,22.2
64295,67225,12,47,51,62,54.4
64296,81623,7,46,9,73,228.05
64297,64417,39,93,39,92,13.0
64298,66173,41,81,40,69,31.4
64299,66874,67,39,88,48,47.5
64301,66190,23,41,17,38,31.4
64301,66193,94,38,93,13,40.6
64301,67752,49,21,48,71,65.9
64301,65625,88,51,99,54,22.2
64302,64680,79,27,76,36,13.0
64302,66068,59,16,67,26,31.4
64302,64825,83,34,96,32,13.0
64302,64722,93,95,86,98,13.0
64302,65687,91,81,70,87,26.8
64302,68392,91,90,85,89,72.8
64302,66497,51,23,31,43,40.6
64303,66823,61,78,78,80,42.9
64303,65334,28,34,48,37,19.9
64304,65985,66,94,24,88,36.0
64305,65310,43,24,50,18,13.0
64305,68640,55,74,18,43,75.1
64306,66766,65,50,81,48,47.5
64306,66122,73,96,22,86,38.3
64308,69926,48,41,50,88,102.7
64308,64697,76,58,75,54,13.0
64308,66519,22,43,37,71,38.3
64308,64450,79,82,79,83,13.0
64308,69371,64,22,58,67,84.3
64309,66743,44,94,27,69,45.2
64310,67949,25,18,71,34,92.35
64311,69763,5,70,83,69,103.85
64311,69692,52,25,12,11,94.65
64311,67031,46,84,74,82,49.8
64312,68605,31,92,31,81,82.0
64312,68800,29,64,73,50,84.3
64314,64677,75,58,71,62,13.0
64314,65308,37,92,52,88,19.9
64316,64962,84,59,88,71,13.0
64317,69268,12,77,50,75,103.85
64317,68700,86,25,78,56,70.5
64318,64910,43,36,37,41,13.0
64319,64433,46,78,46,76,13.0
64320,66847,71,94,94,84,45.2
64320,64627,68,56,68,56,13.0
64320,67801,66,18,44,84,83.15
64321,65935,52,37,39,26,24.5
64321,67681,67,57,85,34,63.6
64321,71057,27,75,65,45,93.5
64323,66526,19,50,53,35,40.6
64324,66555,42,53,27,83,42.9
64325,66440,83,57,72,68,40.6
64325,65706,39,90,40,66,29.1
64326,66118,83,27,89,41,31.4
64326,68903,92,96,89,56,79.7
64328,69189,28,96,41,30,86.6
64328,65998,53,17,52,35,31.4
64328,65091,63,78,61,83,13.0
64329,66307,24,96,48,96,33.7
64329,67162,41,45,66,76,52.1
64329,66593,59,82,38,66,40.6
64330,65729,13,35,14,14,24.5
64331,64910,53,26,48,38,13.0
64331,66134,22,92,34,95,36.0
64332,69007,84,40,84,40,13.0
64332,67704,85,98,89,99,56.7
64333,66294,53,93,48,71,40.6
64333,68221,31,96,26,49,70.5
64334,66755,30,49,51,72,42.9
64335,64811,49,85,49,90,13.0
64335,66449,65,26,92,19,40.6
64336,65629,0,45,8,53,22.2
64336,67761,51,23,18,80,72.8
64336,66206,73,64,60,78,31.4
64338,66331,48,49,61,67,31.4
64338,65691,56,87,52,86,29.1
64339,68225,83,43,84,38,63.6
64340,65334,46,88,44,69,22.2
64341,65443,72,39,86,38,13.0
64342,65609,40,89,35,77,22.2
64342,65799,39,41,44,24,24.5
64342,64622,25,13,22,7,13.0
64342,65632,80,48,82,47,13.0
64342,67784,94,91,82,78,61.3
64343,65154,28,31,28,31,13.0
64343,67900,56,69,21,73,63.6
64344,65824,36,36,26,39,13.0
64345,67160,69,55,60,81,45.2
64347,72632,35,71,45,35,156.75
64350,65570,17,23,11,15,13.0
64350,65853,77,47,76,48,13.0
64350,65524,83,82,93,97,19.9
64350,69833,76,68,32,96,84.3
64350,64828,96,39,84,39,13.0
64351,64837,62,66,65,60,13.0
64351,66081,20,83,24,88,36.0
64352,65260,56,35,57,16,17.6
64352,68379,99,63,32,77,75.1
64352,67008,29,63,18,47,47.5
64353,65163,13,76,28,63,17.6
64353,66614,1,15,9,8,40.6
64353,65973,63,71,57,92,31.4
64354,64473,71,34,70,37,13.0
64354,66396,87,7,69,24,40.6
64354,67744,72,77,61,54,56.7
64354,66725,47,18,14,14,47.5
64355,64518,92,57,90,60,13.0
64356,65017,70,34,78,27,13.0
64356,65891,83,69,69,67,26.8
64356,67225,25,33,38,59,45.2
64356,65067,74,15,68,16,13.0
64357,65220,33,52,31,61,13.0
64357,66031,39,66,46,85,26.8
64357,68144,17,69,76,59,75.1
64358,67438,47,48,74,25,54.4
64358,65047,88,8,94,7,13.0
64359,64674,37,30,35,34,13.0
64359,65036,42,25,41,35,13.0
64359,65679,7,80,15,85,26.8
64359,65864,52,72,39,76,26.8
64360,66988,60,27,26,37,54.4
64360,66617,31,79,65,82,36.0
64360,65921,88,65,72,61,24.5
64360,66424,21,22,14,11,42.9
64361,66122,69,46,84,38,33.7
64363,67994,54,99,31,62,65.9
64364,65041,9,73,19,65,13.0
64366,67148,21,37,67,44,56.7
64367,65327,78,25,83,22,13.0
64367,65996,22,48,2,37,29.1
64368,67145,17,80,15,49,49.8
64369,65252,27,41,20,39,13.0
64369,65256,43,27,51,33,13.0
64370,67011,63,48,79,38,49.8
64370,65531,91,81,86,72,13.0
64371,66301,52,90,16,85,40.6
64371,64941,76,28,78,38,13.0
64373,65762,68,83,64,66,29.1
64373,65232,47,49,39,51,13.0
64373,66717,88,69,99,53,40.6
64374,64764,72,58,73,65,13.0
64376,66571,80,70,97,71,40.6
64376,64768,40,62,41,77,13.0
64377,66421,84,34,52,22,42.9
64377,66246,62,80,71,66,33.7
64377,66820,59,56,59,56,13.0
64378,68927,27,75,26,39,82.0
