start_time,end_time,start_x,start_y,end_x,end_y,money
61411,61969,31,93,25,86,13.0
61412,63344,68,87,81,62,36.0
61412,67483,83,54,95,51,111.9
61413,62451,68,47,79,28,22.2
61413,62202,51,23,58,16,13.0
61414,62228,70,17,62,23,13.0
61414,63155,25,85,47,61,33.7
61414,61697,58,82,50,81,13.0
61415,61599,24,70,27,72,13.0
61415,62978,33,78,28,86,13.0
61415,63673,71,61,56,81,40.6
61416,61682,85,87,77,97,13.0
61416,62520,27,72,15,76,24.5
61417,66398,46,50,12,9,91.2
61419,63234,60,23,27,41,38.3
61419,62290,7,57,16,30,22.2
61419,62362,94,39,82,48,19.9
61419,62772,42,56,14,57,26.8
61419,61816,83,49,81,56,13.0
61420,66472,40,72,87,25,92.35
61420,62189,57,43,57,43,13.0
61420,63899,31,89,50,89,42.9
61420,63359,38,64,37,45,33.7
61420,62509,44,87,68,95,24.5
61422,65428,82,26,92,86,63.6
61423,62712,36,52,47,72,26.8
61423,63584,15,18,62,44,47.5
61424,63530,20,92,46,74,42.9
61424,63555,48,23,63,42,38.3
61425,61790,21,24,13,28,13.0
61426,61750,85,77,82,74,13.0
61426,62217,55,58,56,74,13.0
61428,61861,3,59,11,57,13.0
61428,62002,83,54,81,62,13.0
61430,65752,83,34,39,56,77.4
61430,61751,44,66,40,72,13.0
61430,66771,83,75,25,15,113.05
61431,63611,7,46,5,37,38.3
61431,63656,88,42,79,68,38.3
61431,61802,64,10,64,18,13.0
61432,61971,44,9,46,24,13.0
61433,62821,72,50,91,48,26.8
61433,62754,33,86,35,56,29.1
61434,64264,51,23,75,71,54.4
61436,61631,82,34,75,34,13.0
61436,62577,74,56,59,72,26.8
61437,62152,78,70,66,74,13.0
61437,63559,71,26,88,2,38.3
61437,62133,83,71,86,62,13.0
61438,62339,92,52,83,47,13.0
61438,62391,15,83,42,81,19.9
61438,62511,90,42,69,46,22.2
61439,62867,77,27,70,23,29.1
61440,62592,7,68,6,74,22.2
61440,68419,32,51,9,44,125.7
61441,66238,50,74,26,46,84.3
61441,61952,77,84,88,92,13.0
61442,62515,32,39,40,35,19.9
61445,63712,34,80,36,87,38.3
61446,67647,31,81,74,57,121.1
61446,62789,35,36,26,12,26.8
61448,62236,70,47,93,47,15.3
61448,62051,67,24,66,43,13.0
61449,64543,44,86,48,18,64.75
61449,66536,75,56,18,10,108.45
61451,62571,56,74,28,75,26.8
61451,61904,37,21,38,35,13.0
61452,62352,56,18,38,10,17.6
61453,62106,58,29,53,35,13.0
61453,66221,43,38,25,49,82.0
61453,62055,13,76,19,64,13.0
61454,63059,97,74,82,53,31.4
61455,63823,22,48,47,69,42.9
61455,61702,8,33,7,43,13.0
61455,64290,11,45,1,37,45.2
61455,62691,68,94,59,79,24.5
61456,62806,37,66,0,70,26.8
61456,62681,51,79,40,67,24.5
61456,62413,25,31,36,42,15.3
61456,61937,46,12,49,9,13.0
61456,62495,81,28,72,24,13.0
61456,62927,40,70,11,79,31.4
61458,62065,47,65,61,71,15.3
61459,65944,73,12,3,54,103.85
61459,61890,22,43,25,59,13.0
61459,62180,82,27,87,47,19.9
61461,64035,5,32,18,18,49.8
61462,63161,58,23,64,7,29.1
61462,61917,65,66,75,71,13.0
61462,62449,86,92,62,96,24.5
61462,63587,32,53,11,59,38.3
61463,64763,19,26,93,36,65.9
61463,62999,40,75,72,66,29.1
61463,63045,38,57,36,65,36.0
61463,61817,82,74,77,73,13.0
61463,64757,18,82,11,45,63.6
61463,62630,78,56,64,48,24.5
61464,63731,48,82,42,53,40.6
61465,62710,96,94,84,82,26.8
61465,64600,82,78,26,61,56.7
61466,61616,90,56,91,61,13.0
61467,61871,46,12,38,10,13.0
61468,64337,23,66,46,30,52.1
61468,63151,55,44,40,41,31.4
61468,62889,31,97,44,87,24.5
61469,62473,95,85,87,95,13.0
61470,62562,21,63,39,55,22.2
61472,63806,77,30,6,32,55.55
61473,63289,69,52,80,62,33.7
61473,62357,39,67,26,81,19.9
61473,64435,44,48,70,13,52.1
61473,62651,78,58,91,59,22.2
61474,61940,87,48,80,50,13.0
61476,61966,53,21,56,35,13.0
61476,62736,84,59,73,74,22.2
61477,63432,24,72,19,30,36.0
61478,64542,44,93,49,52,59.0
61478,61994,48,11,52,18,13.0
61479,65197,7,71,65,84,65.9
61480,61720,90,81,87,86,13.0
61481,61863,40,80,36,87,13.0
61481,61869,83,76,79,78,13.0
61482,62980,62,61,62,90,26.8
61482,63150,80,52,98,64,26.8
61482,62569,71,25,66,41,24.5
61482,66222,79,48,44,26,82.0
61483,64059,35,93,26,96,42.9
61483,62687,80,48,71,65,22.2
61483,61603,70,34,68,35,13.0
61484,63084,92,78,90,53,29.1
61484,63110,89,38,81,53,29.1
61484,65199,91,81,64,27,71.65
61485,62565,92,62,96,80,24.5
61485,62636,45,25,50,22,19.9
61487,64247,49,67,43,20,47.5
61487,63832,63,27,88,2,45.2
61488,61939,50,72,50,61,13.0
61488,64109,41,25,27,9,49.8
61488,63576,88,31,95,40,36.0
61488,64472,52,93,40,73,52.1
61489,64034,26,79,15,50,47.5
61489,63531,25,41,1,37,40.6
61490,65044,26,41,49,22,64.75
61490,77812,87,48,11,11,364.9
61490,61637,72,84,75,91,13.0
61490,62733,76,37,53,24,29.1
61490,61735,44,14,44,14,13.0
61490,62794,74,55,83,41,24.5
61491,63466,46,7,28,33,36.0
61491,63067,83,65,68,75,26.8
61492,62247,81,50,69,46,13.0
61492,64612,49,21,76,74,57.85
61493,63562,75,51,99,50,33.7
61493,62461,67,23,76,19,13.0
61494,62130,30,81,34,91,13.0
61494,61853,90,42,87,46,13.0
61494,62687,85,88,89,93,19.9
61497,61743,18,69,11,71,13.0
61497,61973,83,60,85,53,13.0
61497,62262,74,19,86,51,22.2
61497,62883,72,77,91,92,26.8
61497,61909,39,35,37,31,13.0
61498,62248,83,36,88,45,13.0
61498,62270,86,95,86,97,13.0
61499,62692,69,26,53,24,26.8
61500,62891,83,65,78,83,22.2
61501,61891,44,47,42,51,13.0
61501,63363,38,92,63,72,36.0
61502,64879,41,44,80,78,61.3
61502,62345,93,84,88,69,15.3
61503,64056,69,23,63,49,45.2
61504,63602,45,37,65,8,40.6
61504,65243,29,65,74,42,72.8
61505,62225,63,97,59,99,13.0
61505,62286,59,27,72,24,13.0
61505,62156,72,83,65,76,13.0
61506,63555,13,76,31,95,36.0
61506,64444,19,47,63,49,49.8
61506,62406,66,28,43,33,19.9
61507,62475,73,66,90,60,15.3
61508,62228,56,82,65,72,15.3
61508,64401,48,22,56,68,67.05
61509,61837,79,56,76,62,13.0
61509,62170,87,73,77,79,13.0
61510,63602,86,43,72,25,38.3
61511,62394,71,19,89,34,22.2
61511,61812,78,90,74,85,13.0
61513,61638,64,93,70,94,13.0
61513,61993,78,84,66,87,13.0
61513,63356,68,75,63,50,29.1
61513,63423,73,59,90,50,33.7
61514,62193,29,34,26,39,13.0
61514,63468,77,76,97,54,31.4
61515,64801,14,4,46,79,71.65
61516,63501,69,46,74,66,38.3
61516,63001,72,65,92,52,24.5
61516,64236,75,47,92,62,47.5
61516,63142,49,90,72,60,26.8
61517,64188,70,25,39,38,45.2
61518,61753,44,76,44,81,13.0
61518,63093,44,56,49,95,31.4
61519,63139,91,59,76,62,29.1
61519,64151,91,49,63,90,45.2
61520,62134,46,12,50,25,13.0
61520,61966,89,26,87,31,13.0
61520,62822,33,37,12,27,26.8
61520,62421,85,61,76,62,13.0
61522,62063,15,37,3,24,15.3
61522,62679,70,38,74,59,24.5
61523,65042,67,94,24,87,71.65
61523,65184,33,79,64,17,69.35
61525,67517,13,77,63,82,188.95
61525,67704,97,87,20,39,129.15
61526,63069,42,42,64,24,31.4
61526,63465,81,31,84,78,36.0
61527,66907,86,74,25,30,98.1
61527,62634,91,95,59,94,24.5
61527,62699,20,82,20,57,26.8
61528,62691,10,25,14,3,24.5
61528,63150,72,32,44,10,31.4
61528,62906,68,64,61,77,26.8
61528,62438,56,69,76,65,19.9
61530,61751,50,99,51,95,13.0
61530,63282,36,51,45,39,36.0
61531,63567,5,70,25,41,29.1
61531,61863,40,84,34,81,13.0
61531,62985,65,49,76,62,24.5
61532,62512,80,48,64,50,24.5
61532,61880,41,93,39,88,13.0
61533,62159,44,23,58,18,15.3
61535,62190,20,47,48,45,19.9
61536,62617,56,33,83,39,24.5
61537,62159,19,57,13,59,13.0
61537,66217,31,99,98,64,91.2
61537,63443,28,89,28,89,13.0
61538,63847,91,95,51,84,42.9
61538,65231,24,89,56,41,69.35
61538,64572,83,72,40,55,52.1
61538,64495,38,76,20,39,52.1
61538,62058,29,46,50,47,15.3
61540,62322,59,82,49,97,15.3
61541,62564,88,50,73,61,19.9
61542,66353,52,99,64,77,92.35
61542,63565,28,81,11,99,36.0
61544,62023,69,94,62,90,13.0
61544,65329,82,53,82,53,59.0
61546,63661,46,83,94,84,36.0
61546,63423,66,18,17,11,42.9
61547,62612,82,71,67,62,19.9
61547,64225,36,77,22,38,52.1
61547,62452,24,90,31,87,13.0
61547,63348,8,51,53,31,45.2
61548,65113,60,66,61,23,61.3
61549,61654,73,62,72,62,13.0
61549,61869,75,84,78,86,13.0
61549,62274,48,61,50,68,13.0
61550,62313,18,57,26,59,13.0
61550,62920,62,44,55,43,26.8
61551,61671,31,51,32,48,13.0
61551,62886,89,89,96,69,24.5
61551,63236,68,75,73,53,31.4
61551,62127,87,56,74,57,13.0
61552,63473,3,54,1,47,36.0
61552,63824,50,73,60,27,40.6
61552,63294,74,81,73,53,29.1
61552,63657,89,93,99,66,33.7
61553,68814,89,36,75,54,161.35
61553,62964,24,35,32,32,26.8
61554,63951,39,33,74,16,47.5
61556,66116,27,37,81,59,77.4
61557,69024,56,12,64,43,147.55
61557,64395,22,68,26,42,52.1
61557,64595,20,80,58,81,59.0
61558,70512,66,94,66,94,13.0
61558,63324,99,61,79,66,31.4
61558,64709,69,19,75,23,57.85
61560,65621,48,31,45,38,61.3
61560,62176,38,41,34,36,13.0
61560,62201,49,86,47,88,13.0
61560,65275,91,58,81,32,63.6
61560,64100,29,90,82,74,45.2
61561,61907,92,52,85,53,13.0
61562,63698,74,72,61,87,40.6
61562,61742,83,51,83,51,13.0
61562,62860,39,89,35,59,26.8
61562,62464,31,95,35,89,13.0
61564,62573,43,12,54,37,13.0
61565,61886,45,24,48,26,13.0
61566,64835,10,24,70,15,78.55
61566,64527,29,65,51,79,59.0
61566,67003,47,42,43,36,59.0
61566,64165,16,10,10,66,38.3
61567,62211,80,58,72,62,13.0
61567,62559,91,88,97,79,13.0
61568,62493,68,96,85,98,17.6
61568,62648,1,17,3,30,22.2
61569,62161,50,33,39,32,13.0
61569,64387,91,62,65,54,47.5
61569,68450,83,59,41,48,126.85
61570,62237,65,66,57,66,13.0
61570,65951,3,59,13,10,82.0
61570,62775,11,51,11,37,24.5
61571,62598,76,78,60,78,17.6
61572,63525,28,31,72,46,36.0
61572,61883,16,55,17,77,15.3
61572,62567,78,78,46,82,22.2
61572,64832,18,57,86,13,76.25
61573,62040,67,32,58,32,13.0
61573,63382,86,49,75,69,29.1
61573,62053,49,17,51,12,13.0
61574,63435,28,49,50,23,36.0
61574,62615,9,28,3,51,24.5
61575,62203,68,91,69,78,13.0
61575,62404,94,32,91,36,13.0
61576,63679,89,36,97,91,38.3
61576,65418,22,55,16,24,73.95
61577,64725,65,48,35,68,56.7
61577,61696,64,48,64,51,13.0
61579,63511,74,37,74,74,33.7
61580,62261,83,71,90,84,17.6
61581,63052,48,22,70,15,29.1
61582,64778,51,23,10,53,68.2
61582,64583,48,23,39,80,63.6
61582,65843,91,48,81,98,68.2
61584,64945,49,24,10,64,69.35
61585,62908,69,46,69,64,19.9
61585,62198,14,76,7,68,13.0
61586,63667,37,30,89,46,49.8
61586,62085,24,35,37,37,13.0
61587,63521,37,61,73,66,33.7
61587,63147,3,41,25,41,36.0
61587,64043,48,35,36,49,40.6
61587,62112,68,82,83,63,17.6
61588,63906,19,61,24,89,38.3
61588,65419,95,67,96,96,68.2
61588,62196,24,65,31,59,13.0
61588,62359,74,93,74,77,17.6
61588,62570,83,41,90,56,15.3
61588,64166,84,69,49,21,61.3
61588,65394,47,58,2,22,71.65
61588,63667,66,40,74,67,40.6
61589,62239,22,48,19,73,17.6
61589,64109,42,48,68,89,45.2
61589,61802,46,82,40,84,13.0
61590,62902,40,67,56,79,26.8
61590,61907,32,82,28,87,13.0
61591,65285,77,62,46,82,69.35
61591,62245,46,31,55,23,13.0
61591,62613,80,58,92,57,22.2
61591,62013,58,30,61,37,13.0
61591,62912,72,23,58,22,26.8
61592,62172,66,66,72,72,13.0
61593,64846,90,92,90,24,54.4
61594,62527,10,37,34,41,19.9
61594,63828,35,91,91,56,55.55
61594,62439,64,87,50,93,19.9
61594,64895,72,74,78,61,56.7
61594,63542,90,82,83,51,33.7
61594,61885,8,31,12,37,13.0
61595,62106,60,78,62,86,13.0
61595,61775,87,43,88,40,13.0
61596,62156,77,84,65,84,13.0
61596,65602,76,47,64,12,72.8
61597,61610,65,57,65,57,13.0
61597,64183,21,80,26,46,42.9
61597,62796,79,50,96,49,22.2
61598,62837,74,34,83,25,22.2
61598,63258,88,52,81,50,24.5
61598,61978,54,79,60,76,13.0
61599,62981,98,56,92,93,31.4
61599,62667,51,33,52,42,13.0
61599,63364,69,46,92,36,33.7
61600,61751,38,67,35,69,13.0
61600,62025,44,73,44,73,13.0
61600,63313,91,97,85,56,33.7
61600,64285,64,9,76,70,52.1
61600,63034,30,92,63,81,31.4
61602,63764,52,82,83,94,38.3
61602,62316,60,18,71,22,13.0
61603,62659,72,77,68,63,17.6
61605,65145,91,59,58,84,59.0
61606,62118,62,82,66,92,13.0
61606,62802,49,71,36,51,22.2
61606,62090,21,68,38,66,15.3
61606,62208,48,18,51,9,13.0
61606,62987,18,82,37,69,26.8
61606,63414,46,43,21,80,38.3
61606,65884,74,57,82,95,70.5
61607,62027,0,20,1,17,13.0
61607,62541,18,92,18,92,13.0
61608,63074,29,39,22,58,31.4
61608,62413,80,58,87,60,13.0
61608,65445,37,71,13,17,68.2
61608,63522,46,31,50,23,33.7
61609,62022,77,58,73,66,13.0
61610,61935,72,66,73,71,13.0
61611,62211,71,87,83,72,15.3
61611,64664,31,96,20,47,54.4
61612,63175,8,74,18,44,29.1
61612,62376,71,93,64,96,13.0
61612,63564,24,13,16,35,33.7
61613,62732,53,26,63,45,17.6
61614,62607,82,47,83,69,17.6
61614,62909,69,46,50,57,24.5
61615,62780,83,74,69,62,24.5
61615,67687,37,37,24,89,129.15
61615,67793,32,87,22,31,116.5
61615,64120,71,57,44,91,47.5
61615,63382,13,68,57,78,40.6
61615,64139,45,82,48,42,45.2
61615,63260,44,93,29,73,26.8
61615,63561,14,76,3,55,31.4
61616,62824,76,69,83,58,22.2
61617,61976,83,72,84,77,13.0
61617,62061,11,76,21,76,13.0
61617,61995,63,42,63,48,13.0
61617,65087,62,61,66,66,54.4
61617,61938,75,87,82,82,13.0
61618,63110,86,54,78,39,24.5
61618,68039,49,87,7,81,117.65
61618,62399,64,80,61,64,17.6
61618,66276,62,23,26,38,79.7
61618,63844,40,60,61,87,45.2
61619,64246,74,66,97,60,42.9
61619,63503,64,48,84,25,33.7
61619,62146,62,18,63,12,13.0
61619,63599,67,32,44,48,40.6
61620,62432,26,43,36,53,17.6
61620,62712,83,63,65,71,22.2
61620,66269,51,23,89,88,91.2
61621,64761,71,93,71,46,56.7
61621,64012,87,49,59,69,45.2
61622,62073,44,24,44,12,13.0
61622,63216,15,57,3,44,31.4
61622,63662,55,82,80,46,42.9
61622,66066,51,23,68,73,92.35
61622,62518,69,52,70,66,17.6
61622,62771,41,81,70,82,19.9
61623,63303,22,34,26,38,29.1
61623,62104,77,56,73,53,13.0
61623,62723,15,24,17,43,24.5
61624,61932,21,71,19,64,13.0
61624,62040,50,89,53,97,13.0
61624,63133,72,64,72,91,24.5
61625,64974,50,56,27,41,63.6
61625,62318,7,47,7,47,13.0
61625,63071,54,32,50,12,29.1
61626,63590,96,52,89,31,36.0
61628,63234,39,57,68,62,29.1
61628,63323,20,33,0,19,38.3
61629,62649,28,35,36,21,17.6
61629,62411,26,38,39,37,19.9
61629,62531,28,70,28,90,19.9
61630,71799,78,55,18,25,208.5
61630,63774,56,33,79,9,38.3
61631,62908,24,57,0,24,26.8
61631,63904,44,73,69,48,36.0
61632,62658,78,78,66,76,22.2
61632,61717,46,87,45,90,13.0
61633,62975,26,49,22,90,31.4
61634,63055,70,85,58,72,24.5
61634,64137,22,57,17,69,52.1
61634,63262,94,53,86,96,38.3
61634,64926,96,74,93,98,54.4
61635,62355,71,62,78,69,13.0
61636,62814,91,31,83,47,19.9
61636,62838,95,77,89,95,22.2
61636,62952,95,63,98,87,24.5
61637,61817,4,53,1,55,13.0
61638,62317,98,66,90,72,15.3
61638,62840,88,51,80,77,19.9
61639,61981,40,64,44,61,13.0
61639,64376,24,66,2,45,54.4
61639,62600,72,26,69,23,13.0
61640,61930,73,63,70,61,13.0
61640,62802,82,47,88,58,22.2
61640,66072,50,89,61,52,76.25
61640,62717,40,96,57,84,17.6
61641,62297,19,61,20,77,13.0
61642,64590,51,26,82,74,52.1
61642,62662,68,64,77,56,13.0
61644,62922,46,95,20,89,31.4
61645,63390,62,82,22,91,36.0
61645,62184,21,59,17,77,15.3
61645,62550,84,43,81,62,15.3
61646,64870,74,87,34,97,52.1
61646,62590,46,82,62,84,17.6
61647,62458,87,90,68,76,15.3
61647,61987,22,66,21,76,13.0
61647,63558,24,43,59,82,45.2
61648,63981,30,40,33,65,40.6
61649,62236,26,56,29,64,13.0
61650,62585,78,85,81,96,13.0
61650,63017,50,85,69,72,24.5
61650,62205,35,11,28,11,13.0
61650,67502,76,37,84,48,111.9
61650,62019,61,80,65,77,13.0
61652,64968,49,21,23,75,67.05
61652,62237,24,59,29,61,13.0
61653,66131,8,56,46,88,99.25
61654,62368,39,94,44,98,13.0
61654,62969,27,57,19,89,26.8
61655,63438,68,79,85,99,31.4
61656,63491,53,94,22,68,38.3
61657,65127,92,97,74,62,63.6
61657,62130,8,27,9,39,13.0
61657,63341,31,14,80,51,47.5
61658,62778,24,86,22,79,22.2
61659,65664,97,84,89,24,68.2
61659,62813,31,82,11,75,24.5
61660,62200,65,52,74,47,13.0
61661,65544,48,49,68,69,70.5
61661,63295,76,78,67,93,31.4
61662,61796,79,95,79,95,13.0
61662,63118,48,24,26,33,29.1
61662,62142,90,84,96,80,13.0
61663,62247,53,94,46,87,13.0
61663,63196,65,46,84,35,29.1
61663,63434,66,52,52,43,29.1
61664,62990,36,76,54,71,24.5
61664,64730,67,94,43,41,65.9
61665,65812,24,66,72,83,90.05
61666,62806,57,82,27,70,19.9
61667,63148,32,64,32,64,13.0
61667,63034,65,62,38,59,26.8
61667,61925,80,77,77,76,13.0
61669,63907,34,37,51,79,40.6
61669,64289,46,79,31,46,49.8
61670,62530,47,55,54,62,17.6
61670,63420,35,76,31,44,31.4
61670,64548,10,26,47,6,61.3
61670,63139,9,13,11,18,13.0
61671,63816,57,34,93,35,40.6
61672,61941,71,19,71,17,13.0
61674,62891,85,29,96,39,24.5
61675,66571,95,51,44,8,94.65
61675,62173,7,51,18,47,13.0
61675,62157,87,39,81,32,13.0
61675,62008,95,64,96,76,13.0
61676,62396,7,47,26,42,15.3
61676,64374,7,74,46,51,52.1
61676,62513,15,50,16,52,13.0
61676,64343,41,71,41,65,45.2
61677,63332,54,26,87,34,33.7
61677,62457,65,42,83,50,17.6
61678,65112,69,54,36,51,61.3
61678,64520,47,21,52,18,33.7
61680,62813,18,60,15,45,22.2
61680,63122,37,51,32,40,26.8
61680,62834,73,55,76,75,22.2
61681,65388,72,21,31,64,80.85
61681,62545,48,24,39,14,17.6
61681,63039,4,37,33,29,24.5
61682,62593,22,44,36,37,17.6
61682,63465,7,76,11,76,36.0
61682,61920,9,57,8,61,13.0
61684,63536,77,39,48,71,36.0
61686,62299,35,92,20,90,17.6
61686,63394,37,86,31,93,31.4
61686,64842,6,32,1,93,67.05
61686,62020,24,88,30,92,13.0
61686,63336,43,49,32,34,31.4
61687,64069,47,30,62,27,45.2
61687,62647,63,51,63,51,13.0
61687,62366,66,39,83,40,13.0
61687,64188,10,43,16,19,47.5
61687,62827,62,90,39,87,22.2
61687,65113,42,54,68,99,67.05
61687,61987,34,94,37,95,13.0
61688,63008,43,65,37,61,13.0
61688,62300,83,74,76,60,15.3
61689,63861,71,77,44,77,36.0
61689,62112,76,38,76,39,13.0
61690,62110,80,62,78,56,13.0
61691,62955,26,43,27,49,24.5
61691,64517,35,31,72,72,54.4
61691,62111,84,86,90,93,13.0
61692,62713,65,62,62,54,13.0
61692,63257,50,24,33,29,26.8
61692,62102,72,19,64,17,13.0
61692,64252,13,76,33,82,52.1
61693,65690,62,66,43,32,69.35
61693,63516,78,85,42,87,31.4
61693,63990,63,48,49,37,40.6
61694,66460,28,39,99,61,92.35
61694,63913,55,79,67,91,36.0
61695,62896,30,49,30,39,13.0
61695,63227,31,90,40,71,26.8
61695,62769,46,6,44,25,19.9
61695,63956,39,53,71,62,40.6
61695,62683,22,57,7,33,22.2
61696,64936,72,54,85,89,59.0
61697,61915,78,73,81,73,13.0
61697,62955,25,41,10,26,24.5
61698,63158,92,83,97,56,31.4
61698,63081,99,39,90,55,26.8
61698,66239,83,53,94,92,72.8
61699,62599,46,17,73,17,19.9
61700,62426,35,69,30,78,13.0
61701,66241,73,89,82,75,79.7
61701,63324,90,51,94,84,33.7
61702,66898,69,46,69,78,107.3
61702,63014,36,93,44,98,26.8
61702,63186,77,70,65,65,24.5
61706,64218,42,26,74,19,47.5
61706,62518,83,65,75,77,13.0
61707,62876,86,29,74,40,19.9
61707,62903,25,33,29,44,22.2
61708,62946,64,27,64,16,13.0
61708,64958,26,83,26,49,56.7
61709,62533,7,52,34,41,22.2
61711,64417,85,60,26,80,52.1
61711,64772,47,64,57,75,49.8
61712,63332,73,12,68,19,26.8
61712,62964,60,14,66,41,26.8
61713,62275,22,72,17,72,13.0
61713,65062,75,69,50,24,63.6
61714,62400,77,11,71,18,13.0
61714,62665,66,75,72,67,17.6
61715,63367,27,41,36,49,31.4
61715,63499,76,39,68,77,33.7
61715,63389,9,47,17,65,31.4
61717,63216,40,22,70,40,26.8
61717,62246,47,30,43,24,13.0
61718,62250,25,86,33,81,13.0
61718,63496,32,33,8,50,40.6
61720,62191,61,68,70,72,13.0
61720,62612,58,82,74,92,17.6
61720,62680,65,20,65,20,13.0
61721,63472,28,30,49,24,31.4
61721,62081,90,80,85,76,13.0
61722,64131,57,38,50,24,42.9
61723,63211,28,59,52,85,33.7
61724,63825,27,41,36,63,33.7
61724,62825,49,24,61,44,22.2
61725,62186,44,84,32,82,13.0
61725,62799,49,84,40,73,24.5
61726,64109,35,47,26,80,45.2
61726,63469,90,49,97,82,33.7
61726,64466,37,87,21,48,47.5
61727,62919,35,96,40,80,26.8
61727,62197,96,80,99,85,13.0
61728,65475,70,69,78,42,70.5
61728,63292,37,96,28,72,29.1
61729,61898,23,66,28,63,13.0
61729,62170,38,30,34,35,13.0
61729,63793,31,58,32,92,40.6
61730,63778,91,95,32,87,49.8
61732,63293,60,86,24,72,31.4
61732,62875,83,47,95,42,19.9
61733,63053,46,86,61,65,26.8
61734,63719,69,62,55,79,33.7
61736,62427,84,59,83,47,13.0
61736,64386,26,61,65,81,49.8
61736,62690,15,97,14,77,22.2
61737,64157,58,82,56,39,40.6
61738,64438,58,13,14,10,49.8
61738,62938,95,95,78,78,24.5
61739,62758,97,28,88,4,24.5
61740,63483,26,13,43,53,33.7
61740,64531,34,37,83,69,56.7
61741,63915,72,58,37,52,42.9
61741,62373,40,73,49,71,17.6
61741,62240,30,24,25,30,13.0
61741,62501,83,39,76,59,15.3
61741,65161,24,71,77,31,65.9
61742,63713,51,82,15,70,40.6
61743,65466,74,28,82,78,70.5
61743,62127,90,94,87,90,13.0
61743,63385,91,91,73,57,31.4
61744,64215,90,52,41,85,40.6
61745,65974,73,64,12,21,88.9
61745,66374,46,76,91,39,90.05
61745,62560,71,19,80,32,13.0
61745,62569,53,99,46,87,15.3
61745,62502,79,77,77,84,13.0
61745,64506,90,21,90,21,13.0
61747,64821,34,23,81,90,79.7
61747,62407,96,87,97,79,13.0
61748,62677,97,43,83,46,13.0
61749,64643,32,39,26,3,56.7
61749,61930,19,75,16,77,13.0
61749,63500,40,72,37,82,33.7
61750,62860,83,75,89,96,19.9
61750,62033,70,48,72,54,13.0
61751,62771,55,18,48,13,13.0
61753,63894,52,23,91,43,47.5
61754,62929,53,88,40,69,24.5
61754,65788,52,43,66,96,61.3
61756,63780,40,74,25,83,38.3
61757,63039,15,19,5,38,19.9
61757,64855,79,54,34,95,60.15
61757,62526,45,29,49,26,13.0
61758,63573,46,83,40,47,31.4
61758,64772,64,99,68,97,54.4
61760,62789,22,65,7,79,22.2
61762,61853,24,72,25,70,13.0
61762,62722,69,21,51,19,19.9
61762,62356,27,86,20,88,13.0
61762,62632,33,88,34,76,17.6
61763,65056,11,53,47,50,49.8
61763,62361,81,81,81,65,15.3
61763,62003,73,91,68,89,13.0
61765,62091,71,41,65,41,13.0
61767,62543,22,27,4,33,17.6
61767,63607,61,76,23,90,33.7
61768,63488,88,96,70,68,38.3
61768,63197,20,88,39,66,26.8
61769,63242,94,30,99,56,33.7
61771,64078,24,72,68,89,40.6
61771,62307,45,66,47,61,13.0
61771,63500,23,92,23,92,13.0
61775,62136,37,37,38,30,13.0
61776,62113,55,46,62,47,13.0
61776,65828,49,21,12,9,72.8
61777,65485,48,31,43,25,61.3
61780,62440,95,51,91,82,19.9
61780,63211,89,88,53,84,26.8
61781,62112,95,89,98,84,13.0
61781,63155,68,90,75,74,29.1
61782,63187,36,13,86,0,40.6
61782,64337,65,42,70,41,45.2
61782,62354,83,62,82,71,13.0
61782,63995,50,61,50,88,31.4
61783,62714,18,81,11,78,13.0
61783,62335,89,30,86,31,13.0
61784,62727,90,92,77,76,19.9
61785,62625,24,86,40,71,22.2
61787,63511,31,85,31,98,29.1
61788,62426,60,77,59,86,17.6
61788,64422,27,41,68,74,57.85
61788,62619,41,82,19,73,17.6
61788,61929,87,41,84,41,13.0
61790,61948,46,88,44,92,13.0
61790,62450,90,86,80,89,13.0
61790,63956,41,51,18,79,40.6
61791,63335,99,61,83,61,29.1
61791,63553,89,92,36,87,38.3
61791,64921,54,37,31,58,54.4
61792,61944,41,81,45,81,13.0
61792,62532,48,90,44,96,13.0
61792,65032,52,33,5,43,54.4
61793,62809,16,84,34,84,19.9
61793,66275,33,65,13,76,83.15
61794,63387,74,56,88,47,29.1
61794,62518,69,58,73,66,13.0
61794,63083,18,81,43,68,29.1
61795,62036,80,48,84,47,13.0
61795,64607,85,72,95,43,47.5
61795,62310,82,71,86,68,13.0
61796,62516,36,13,66,18,19.9
61796,62696,0,47,19,47,17.6
61796,62054,82,41,74,39,13.0
61797,61952,1,22,1,22,13.0
61797,62590,74,19,79,26,13.0
61797,62503,48,27,58,23,13.0
61797,62103,61,66,60,62,13.0
61798,65436,61,73,79,51,63.6
61798,64432,42,53,78,59,49.8
61798,63020,75,39,75,39,13.0
61799,62029,81,91,86,95,13.0
61800,64271,71,23,62,20,47.5
61802,62430,58,30,49,24,13.0
61802,63718,61,44,52,37,31.4
61803,62523,34,96,40,99,13.0
61803,62800,64,47,88,52,24.5
61804,62946,76,28,88,8,24.5
61804,61924,81,93,80,90,13.0
61805,63308,23,41,31,42,13.0
61805,63015,62,66,53,73,19.9
61806,65346,65,92,8,51,88.9
61806,62437,81,23,87,27,13.0
61806,65330,73,64,16,76,67.05
61806,63415,48,35,47,48,13.0
61807,63023,89,6,72,12,19.9
61807,65027,27,93,86,99,67.05
